patch_name,scene_id,left,top,right,bottom,roi_left,roi_top,roi_right,roi_bottom
SAMPLE_114_x587_y209,SAMPLE_114,587,209,843,465,395,17,1536,1134
SAMPLE_114_x779_y209,SAMPLE_114,779,209,1035,465,395,17,1536,1134
SAMPLE_114_x971_y209,SAMPLE_114,971,209,1227,465,395,17,1536,1134
SAMPLE_114_x1163_y209,SAMPLE_114,1163,209,1419,465,395,17,1536,1134
SAMPLE_114_x1280_y209,SAMPLE_114,1280,209,1536,465,395,17,1536,1134
SAMPLE_114_x395_y401,SAMPLE_114,395,401,651,657,395,17,1536,1134
SAMPLE_114_x587_y401,SAMPLE_114,587,401,843,657,395,17,1536,1134
SAMPLE_114_x779_y401,SAMPLE_114,779,401,1035,657,395,17,1536,1134
SAMPLE_114_x971_y401,SAMPLE_114,971,401,1227,657,395,17,1536,1134
SAMPLE_114_x1163_y401,SAMPLE_114,1163,401,1419,657,395,17,1536,1134
SAMPLE_114_x1280_y401,SAMPLE_114,1280,401,1536,657,395,17,1536,1134
SAMPLE_114_x395_y593,SAMPLE_114,395,593,651,849,395,17,1536,1134
SAMPLE_114_x587_y593,SAMPLE_114,587,593,843,849,395,17,1536,1134
SAMPLE_114_x779_y593,SAMPLE_114,779,593,1035,849,395,17,1536,1134
SAMPLE_114_x971_y593,SAMPLE_114,971,593,1227,849,395,17,1536,1134
SAMPLE_114_x1163_y593,SAMPLE_114,1163,593,1419,849,395,17,1536,1134
SAMPLE_114_x1280_y593,SAMPLE_114,1280,593,1536,849,395,17,1536,1134
SAMPLE_114_x395_y785,SAMPLE_114,395,785,651,1041,395,17,1536,1134
SAMPLE_114_x587_y785,SAMPLE_114,587,785,843,1041,395,17,1536,1134
SAMPLE_114_x779_y785,SAMPLE_114,779,785,1035,1041,395,17,1536,1134
SAMPLE_114_x971_y785,SAMPLE_114,971,785,1227,1041,395,17,1536,1134
SAMPLE_114_x1163_y785,SAMPLE_114,1163,785,1419,1041,395,17,1536,1134
SAMPLE_114_x1280_y785,SAMPLE_114,1280,785,1536,1041,395,17,1536,1134
SAMPLE_114_x395_y878,SAMPLE_114,395,878,651,1134,395,17,1536,1134
SAMPLE_114_x587_y878,SAMPLE_114,587,878,843,1134,395,17,1536,1134
SAMPLE_114_x779_y878,SAMPLE_114,779,878,1035,1134,395,17,1536,1134
SAMPLE_114_x971_y878,SAMPLE_114,971,878,1227,1134,395,17,1536,1134
SAMPLE_114_x1163_y878,SAMPLE_114,1163,878,1419,1134,395,17,1536,1134
SAMPLE_114_x1280_y878,SAMPLE_114,1280,878,1536,1134,395,17,1536,1134
SAMPLE_115_x394_y17,SAMPLE_115,394,17,650,273,394,17,1535,1119
SAMPLE_115_x586_y17,SAMPLE_115,586,17,842,273,394,17,1535,1119
SAMPLE_115_x778_y17,SAMPLE_115,778,17,1034,273,394,17,1535,1119
SAMPLE_115_x970_y17,SAMPLE_115,970,17,1226,273,394,17,1535,1119
SAMPLE_115_x1162_y17,SAMPLE_115,1162,17,1418,273,394,17,1535,1119
SAMPLE_115_x1279_y17,SAMPLE_115,1279,17,1535,273,394,17,1535,1119
SAMPLE_115_x394_y209,SAMPLE_115,394,209,650,465,394,17,1535,1119
SAMPLE_115_x586_y209,SAMPLE_115,586,209,842,465,394,17,1535,1119
SAMPLE_115_x778_y209,SAMPLE_115,778,209,1034,465,394,17,1535,1119
SAMPLE_115_x970_y209,SAMPLE_115,970,209,1226,465,394,17,1535,1119
SAMPLE_115_x1162_y209,SAMPLE_115,1162,209,1418,465,394,17,1535,1119
SAMPLE_115_x1279_y209,SAMPLE_115,1279,209,1535,465,394,17,1535,1119
SAMPLE_115_x394_y401,SAMPLE_115,394,401,650,657,394,17,1535,1119
SAMPLE_115_x586_y401,SAMPLE_115,586,401,842,657,394,17,1535,1119
SAMPLE_115_x778_y401,SAMPLE_115,778,401,1034,657,394,17,1535,1119
SAMPLE_115_x970_y401,SAMPLE_115,970,401,1226,657,394,17,1535,1119
SAMPLE_115_x1162_y401,SAMPLE_115,1162,401,1418,657,394,17,1535,1119
SAMPLE_115_x1279_y401,SAMPLE_115,1279,401,1535,657,394,17,1535,1119
SAMPLE_115_x394_y593,SAMPLE_115,394,593,650,849,394,17,1535,1119
SAMPLE_115_x586_y593,SAMPLE_115,586,593,842,849,394,17,1535,1119
SAMPLE_115_x778_y593,SAMPLE_115,778,593,1034,849,394,17,1535,1119
SAMPLE_115_x970_y593,SAMPLE_115,970,593,1226,849,394,17,1535,1119
SAMPLE_115_x1162_y593,SAMPLE_115,1162,593,1418,849,394,17,1535,1119
SAMPLE_115_x1279_y593,SAMPLE_115,1279,593,1535,849,394,17,1535,1119
SAMPLE_115_x394_y785,SAMPLE_115,394,785,650,1041,394,17,1535,1119
SAMPLE_115_x586_y785,SAMPLE_115,586,785,842,1041,394,17,1535,1119
SAMPLE_115_x778_y785,SAMPLE_115,778,785,1034,1041,394,17,1535,1119
SAMPLE_115_x970_y785,SAMPLE_115,970,785,1226,1041,394,17,1535,1119
SAMPLE_115_x1162_y785,SAMPLE_115,1162,785,1418,1041,394,17,1535,1119
SAMPLE_115_x1279_y785,SAMPLE_115,1279,785,1535,1041,394,17,1535,1119
SAMPLE_115_x394_y863,SAMPLE_115,394,863,650,1119,394,17,1535,1119
SAMPLE_115_x586_y863,SAMPLE_115,586,863,842,1119,394,17,1535,1119
SAMPLE_115_x778_y863,SAMPLE_115,778,863,1034,1119,394,17,1535,1119
SAMPLE_115_x970_y863,SAMPLE_115,970,863,1226,1119,394,17,1535,1119
SAMPLE_115_x1162_y863,SAMPLE_115,1162,863,1418,1119,394,17,1535,1119
SAMPLE_115_x1279_y863,SAMPLE_115,1279,863,1535,1119,394,17,1535,1119
SAMPLE_116_x401_y16,SAMPLE_116,401,16,657,272,401,16,1535,1135
SAMPLE_116_x593_y16,SAMPLE_116,593,16,849,272,401,16,1535,1135
SAMPLE_116_x785_y16,SAMPLE_116,785,16,1041,272,401,16,1535,1135
SAMPLE_116_x977_y16,SAMPLE_116,977,16,1233,272,401,16,1535,1135
SAMPLE_116_x1169_y16,SAMPLE_116,1169,16,1425,272,401,16,1535,1135
SAMPLE_116_x1279_y16,SAMPLE_116,1279,16,1535,272,401,16,1535,1135
SAMPLE_116_x401_y208,SAMPLE_116,401,208,657,464,401,16,1535,1135
SAMPLE_116_x593_y208,SAMPLE_116,593,208,849,464,401,16,1535,1135
SAMPLE_116_x785_y208,SAMPLE_116,785,208,1041,464,401,16,1535,1135
SAMPLE_116_x977_y208,SAMPLE_116,977,208,1233,464,401,16,1535,1135
SAMPLE_116_x1169_y208,SAMPLE_116,1169,208,1425,464,401,16,1535,1135
SAMPLE_116_x1279_y208,SAMPLE_116,1279,208,1535,464,401,16,1535,1135
SAMPLE_116_x401_y400,SAMPLE_116,401,400,657,656,401,16,1535,1135
SAMPLE_116_x593_y400,SAMPLE_116,593,400,849,656,401,16,1535,1135
SAMPLE_116_x785_y400,SAMPLE_116,785,400,1041,656,401,16,1535,1135
SAMPLE_116_x977_y400,SAMPLE_116,977,400,1233,656,401,16,1535,1135
SAMPLE_116_x1169_y400,SAMPLE_116,1169,400,1425,656,401,16,1535,1135
SAMPLE_116_x1279_y400,SAMPLE_116,1279,400,1535,656,401,16,1535,1135
SAMPLE_116_x401_y592,SAMPLE_116,401,592,657,848,401,16,1535,1135
SAMPLE_116_x593_y592,SAMPLE_116,593,592,849,848,401,16,1535,1135
SAMPLE_116_x785_y592,SAMPLE_116,785,592,1041,848,401,16,1535,1135
SAMPLE_116_x977_y592,SAMPLE_116,977,592,1233,848,401,16,1535,1135
SAMPLE_116_x1169_y592,SAMPLE_116,1169,592,1425,848,401,16,1535,1135
SAMPLE_116_x1279_y592,SAMPLE_116,1279,592,1535,848,401,16,1535,1135
SAMPLE_116_x401_y784,SAMPLE_116,401,784,657,1040,401,16,1535,1135
SAMPLE_116_x593_y784,SAMPLE_116,593,784,849,1040,401,16,1535,1135
SAMPLE_116_x785_y784,SAMPLE_116,785,784,1041,1040,401,16,1535,1135
SAMPLE_116_x977_y784,SAMPLE_116,977,784,1233,1040,401,16,1535,1135
SAMPLE_116_x1169_y784,SAMPLE_116,1169,784,1425,1040,401,16,1535,1135
SAMPLE_116_x1279_y784,SAMPLE_116,1279,784,1535,1040,401,16,1535,1135
SAMPLE_116_x401_y879,SAMPLE_116,401,879,657,1135,401,16,1535,1135
SAMPLE_116_x593_y879,SAMPLE_116,593,879,849,1135,401,16,1535,1135
SAMPLE_116_x785_y879,SAMPLE_116,785,879,1041,1135,401,16,1535,1135
SAMPLE_116_x977_y879,SAMPLE_116,977,879,1233,1135,401,16,1535,1135
SAMPLE_116_x1169_y879,SAMPLE_116,1169,879,1425,1135,401,16,1535,1135
SAMPLE_116_x1279_y879,SAMPLE_116,1279,879,1535,1135,401,16,1535,1135
SAMPLE_117_x194_y0,SAMPLE_117,194,0,450,256,194,0,1656,1200
SAMPLE_117_x386_y0,SAMPLE_117,386,0,642,256,194,0,1656,1200
SAMPLE_117_x578_y0,SAMPLE_117,578,0,834,256,194,0,1656,1200
SAMPLE_117_x770_y0,SAMPLE_117,770,0,1026,256,194,0,1656,1200
SAMPLE_117_x962_y0,SAMPLE_117,962,0,1218,256,194,0,1656,1200
SAMPLE_117_x1154_y0,SAMPLE_117,1154,0,1410,256,194,0,1656,1200
SAMPLE_117_x1346_y0,SAMPLE_117,1346,0,1602,256,194,0,1656,1200
SAMPLE_117_x1400_y0,SAMPLE_117,1400,0,1656,256,194,0,1656,1200
SAMPLE_117_x194_y192,SAMPLE_117,194,192,450,448,194,0,1656,1200
SAMPLE_117_x386_y192,SAMPLE_117,386,192,642,448,194,0,1656,1200
SAMPLE_117_x578_y192,SAMPLE_117,578,192,834,448,194,0,1656,1200
SAMPLE_117_x770_y192,SAMPLE_117,770,192,1026,448,194,0,1656,1200
SAMPLE_117_x962_y192,SAMPLE_117,962,192,1218,448,194,0,1656,1200
SAMPLE_117_x1154_y192,SAMPLE_117,1154,192,1410,448,194,0,1656,1200
SAMPLE_117_x1346_y192,SAMPLE_117,1346,192,1602,448,194,0,1656,1200
SAMPLE_117_x1400_y192,SAMPLE_117,1400,192,1656,448,194,0,1656,1200
SAMPLE_117_x194_y384,SAMPLE_117,194,384,450,640,194,0,1656,1200
SAMPLE_117_x386_y384,SAMPLE_117,386,384,642,640,194,0,1656,1200
SAMPLE_117_x578_y384,SAMPLE_117,578,384,834,640,194,0,1656,1200
SAMPLE_117_x770_y384,SAMPLE_117,770,384,1026,640,194,0,1656,1200
SAMPLE_117_x962_y384,SAMPLE_117,962,384,1218,640,194,0,1656,1200
SAMPLE_117_x1154_y384,SAMPLE_117,1154,384,1410,640,194,0,1656,1200
SAMPLE_117_x1346_y384,SAMPLE_117,1346,384,1602,640,194,0,1656,1200
SAMPLE_117_x1400_y384,SAMPLE_117,1400,384,1656,640,194,0,1656,1200
SAMPLE_117_x194_y576,SAMPLE_117,194,576,450,832,194,0,1656,1200
SAMPLE_117_x386_y576,SAMPLE_117,386,576,642,832,194,0,1656,1200
SAMPLE_117_x578_y576,SAMPLE_117,578,576,834,832,194,0,1656,1200
SAMPLE_117_x770_y576,SAMPLE_117,770,576,1026,832,194,0,1656,1200
SAMPLE_117_x962_y576,SAMPLE_117,962,576,1218,832,194,0,1656,1200
SAMPLE_117_x1154_y576,SAMPLE_117,1154,576,1410,832,194,0,1656,1200
SAMPLE_117_x1346_y576,SAMPLE_117,1346,576,1602,832,194,0,1656,1200
SAMPLE_117_x1400_y576,SAMPLE_117,1400,576,1656,832,194,0,1656,1200
SAMPLE_117_x194_y768,SAMPLE_117,194,768,450,1024,194,0,1656,1200
SAMPLE_117_x386_y768,SAMPLE_117,386,768,642,1024,194,0,1656,1200
SAMPLE_117_x578_y768,SAMPLE_117,578,768,834,1024,194,0,1656,1200
SAMPLE_117_x770_y768,SAMPLE_117,770,768,1026,1024,194,0,1656,1200
SAMPLE_117_x962_y768,SAMPLE_117,962,768,1218,1024,194,0,1656,1200
SAMPLE_117_x1154_y768,SAMPLE_117,1154,768,1410,1024,194,0,1656,1200
SAMPLE_117_x1346_y768,SAMPLE_117,1346,768,1602,1024,194,0,1656,1200
SAMPLE_117_x1400_y768,SAMPLE_117,1400,768,1656,1024,194,0,1656,1200
SAMPLE_117_x194_y944,SAMPLE_117,194,944,450,1200,194,0,1656,1200
SAMPLE_117_x386_y944,SAMPLE_117,386,944,642,1200,194,0,1656,1200
SAMPLE_117_x578_y944,SAMPLE_117,578,944,834,1200,194,0,1656,1200
SAMPLE_117_x770_y944,SAMPLE_117,770,944,1026,1200,194,0,1656,1200
SAMPLE_117_x962_y944,SAMPLE_117,962,944,1218,1200,194,0,1656,1200
SAMPLE_117_x1154_y944,SAMPLE_117,1154,944,1410,1200,194,0,1656,1200
SAMPLE_117_x1346_y944,SAMPLE_117,1346,944,1602,1200,194,0,1656,1200
SAMPLE_117_x1400_y944,SAMPLE_117,1400,944,1656,1200,194,0,1656,1200
SAMPLE_118_x291_y0,SAMPLE_118,291,0,547,256,291,0,1220,1096
SAMPLE_118_x483_y0,SAMPLE_118,483,0,739,256,291,0,1220,1096
SAMPLE_118_x675_y0,SAMPLE_118,675,0,931,256,291,0,1220,1096
SAMPLE_118_x867_y0,SAMPLE_118,867,0,1123,256,291,0,1220,1096
SAMPLE_118_x964_y0,SAMPLE_118,964,0,1220,256,291,0,1220,1096
SAMPLE_118_x291_y192,SAMPLE_118,291,192,547,448,291,0,1220,1096
SAMPLE_118_x483_y192,SAMPLE_118,483,192,739,448,291,0,1220,1096
SAMPLE_118_x675_y192,SAMPLE_118,675,192,931,448,291,0,1220,1096
SAMPLE_118_x867_y192,SAMPLE_118,867,192,1123,448,291,0,1220,1096
SAMPLE_118_x964_y192,SAMPLE_118,964,192,1220,448,291,0,1220,1096
SAMPLE_118_x291_y384,SAMPLE_118,291,384,547,640,291,0,1220,1096
SAMPLE_118_x483_y384,SAMPLE_118,483,384,739,640,291,0,1220,1096
SAMPLE_118_x675_y384,SAMPLE_118,675,384,931,640,291,0,1220,1096
SAMPLE_118_x867_y384,SAMPLE_118,867,384,1123,640,291,0,1220,1096
SAMPLE_118_x964_y384,SAMPLE_118,964,384,1220,640,291,0,1220,1096
SAMPLE_118_x291_y576,SAMPLE_118,291,576,547,832,291,0,1220,1096
SAMPLE_118_x483_y576,SAMPLE_118,483,576,739,832,291,0,1220,1096
SAMPLE_118_x675_y576,SAMPLE_118,675,576,931,832,291,0,1220,1096
SAMPLE_118_x867_y576,SAMPLE_118,867,576,1123,832,291,0,1220,1096
SAMPLE_118_x964_y576,SAMPLE_118,964,576,1220,832,291,0,1220,1096
SAMPLE_118_x291_y768,SAMPLE_118,291,768,547,1024,291,0,1220,1096
SAMPLE_118_x483_y768,SAMPLE_118,483,768,739,1024,291,0,1220,1096
SAMPLE_118_x675_y768,SAMPLE_118,675,768,931,1024,291,0,1220,1096
SAMPLE_118_x867_y768,SAMPLE_118,867,768,1123,1024,291,0,1220,1096
SAMPLE_118_x964_y768,SAMPLE_118,964,768,1220,1024,291,0,1220,1096
SAMPLE_118_x291_y840,SAMPLE_118,291,840,547,1096,291,0,1220,1096
SAMPLE_118_x483_y840,SAMPLE_118,483,840,739,1096,291,0,1220,1096
SAMPLE_118_x675_y840,SAMPLE_118,675,840,931,1096,291,0,1220,1096
SAMPLE_118_x867_y840,SAMPLE_118,867,840,1123,1096,291,0,1220,1096
SAMPLE_118_x964_y840,SAMPLE_118,964,840,1220,1096,291,0,1220,1096
SAMPLE_119_x904_y0,SAMPLE_119,904,0,1160,256,904,0,1755,1200
SAMPLE_119_x1096_y0,SAMPLE_119,1096,0,1352,256,904,0,1755,1200
SAMPLE_119_x1288_y0,SAMPLE_119,1288,0,1544,256,904,0,1755,1200
SAMPLE_119_x1480_y0,SAMPLE_119,1480,0,1736,256,904,0,1755,1200
SAMPLE_119_x1499_y0,SAMPLE_119,1499,0,1755,256,904,0,1755,1200
SAMPLE_119_x904_y192,SAMPLE_119,904,192,1160,448,904,0,1755,1200
SAMPLE_119_x1096_y192,SAMPLE_119,1096,192,1352,448,904,0,1755,1200
SAMPLE_119_x1288_y192,SAMPLE_119,1288,192,1544,448,904,0,1755,1200
SAMPLE_119_x1480_y192,SAMPLE_119,1480,192,1736,448,904,0,1755,1200
SAMPLE_119_x1499_y192,SAMPLE_119,1499,192,1755,448,904,0,1755,1200
SAMPLE_119_x904_y384,SAMPLE_119,904,384,1160,640,904,0,1755,1200
SAMPLE_119_x1096_y384,SAMPLE_119,1096,384,1352,640,904,0,1755,1200
SAMPLE_119_x1288_y384,SAMPLE_119,1288,384,1544,640,904,0,1755,1200
SAMPLE_119_x1480_y384,SAMPLE_119,1480,384,1736,640,904,0,1755,1200
SAMPLE_119_x1499_y384,SAMPLE_119,1499,384,1755,640,904,0,1755,1200
SAMPLE_119_x904_y576,SAMPLE_119,904,576,1160,832,904,0,1755,1200
SAMPLE_119_x1096_y576,SAMPLE_119,1096,576,1352,832,904,0,1755,1200
SAMPLE_119_x1288_y576,SAMPLE_119,1288,576,1544,832,904,0,1755,1200
SAMPLE_119_x1480_y576,SAMPLE_119,1480,576,1736,832,904,0,1755,1200
SAMPLE_119_x1499_y576,SAMPLE_119,1499,576,1755,832,904,0,1755,1200
SAMPLE_119_x904_y768,SAMPLE_119,904,768,1160,1024,904,0,1755,1200
SAMPLE_119_x1096_y768,SAMPLE_119,1096,768,1352,1024,904,0,1755,1200
SAMPLE_119_x1288_y768,SAMPLE_119,1288,768,1544,1024,904,0,1755,1200
SAMPLE_119_x1480_y768,SAMPLE_119,1480,768,1736,1024,904,0,1755,1200
SAMPLE_119_x1499_y768,SAMPLE_119,1499,768,1755,1024,904,0,1755,1200
SAMPLE_119_x904_y944,SAMPLE_119,904,944,1160,1200,904,0,1755,1200
SAMPLE_119_x1096_y944,SAMPLE_119,1096,944,1352,1200,904,0,1755,1200
SAMPLE_119_x1288_y944,SAMPLE_119,1288,944,1544,1200,904,0,1755,1200
SAMPLE_119_x1480_y944,SAMPLE_119,1480,944,1736,1200,904,0,1755,1200
SAMPLE_119_x1499_y944,SAMPLE_119,1499,944,1755,1200,904,0,1755,1200
