patch_name,scene_id,left,top,right,bottom,roi_left,roi_top,roi_right,roi_bottom
SAMPLE_078_x576_y797,SAMPLE_078,576,797,832,1053,384,29,1552,1166
SAMPLE_078_x768_y797,SAMPLE_078,768,797,1024,1053,384,29,1552,1166
SAMPLE_078_x960_y797,SAMPLE_078,960,797,1216,1053,384,29,1552,1166
SAMPLE_078_x1152_y797,SAMPLE_078,1152,797,1408,1053,384,29,1552,1166
SAMPLE_078_x1296_y797,SAMPLE_078,1296,797,1552,1053,384,29,1552,1166
SAMPLE_078_x384_y910,SAMPLE_078,384,910,640,1166,384,29,1552,1166
SAMPLE_078_x576_y910,SAMPLE_078,576,910,832,1166,384,29,1552,1166
SAMPLE_078_x768_y910,SAMPLE_078,768,910,1024,1166,384,29,1552,1166
SAMPLE_078_x960_y910,SAMPLE_078,960,910,1216,1166,384,29,1552,1166
SAMPLE_078_x1152_y910,SAMPLE_078,1152,910,1408,1166,384,29,1552,1166
SAMPLE_078_x1296_y910,SAMPLE_078,1296,910,1552,1166,384,29,1552,1166
SAMPLE_079_x398_y14,SAMPLE_079,398,14,654,270,398,14,1552,1146
SAMPLE_079_x590_y14,SAMPLE_079,590,14,846,270,398,14,1552,1146
SAMPLE_079_x782_y14,SAMPLE_079,782,14,1038,270,398,14,1552,1146
SAMPLE_079_x974_y14,SAMPLE_079,974,14,1230,270,398,14,1552,1146
SAMPLE_079_x1166_y14,SAMPLE_079,1166,14,1422,270,398,14,1552,1146
SAMPLE_079_x1296_y14,SAMPLE_079,1296,14,1552,270,398,14,1552,1146
SAMPLE_079_x398_y206,SAMPLE_079,398,206,654,462,398,14,1552,1146
SAMPLE_079_x590_y206,SAMPLE_079,590,206,846,462,398,14,1552,1146
SAMPLE_079_x782_y206,SAMPLE_079,782,206,1038,462,398,14,1552,1146
SAMPLE_079_x974_y206,SAMPLE_079,974,206,1230,462,398,14,1552,1146
SAMPLE_079_x1166_y206,SAMPLE_079,1166,206,1422,462,398,14,1552,1146
SAMPLE_079_x1296_y206,SAMPLE_079,1296,206,1552,462,398,14,1552,1146
SAMPLE_079_x398_y398,SAMPLE_079,398,398,654,654,398,14,1552,1146
SAMPLE_079_x590_y398,SAMPLE_079,590,398,846,654,398,14,1552,1146
SAMPLE_079_x782_y398,SAMPLE_079,782,398,1038,654,398,14,1552,1146
SAMPLE_079_x974_y398,SAMPLE_079,974,398,1230,654,398,14,1552,1146
SAMPLE_079_x1166_y398,SAMPLE_079,1166,398,1422,654,398,14,1552,1146
SAMPLE_079_x1296_y398,SAMPLE_079,1296,398,1552,654,398,14,1552,1146
SAMPLE_079_x398_y590,SAMPLE_079,398,590,654,846,398,14,1552,1146
SAMPLE_079_x590_y590,SAMPLE_079,590,590,846,846,398,14,1552,1146
SAMPLE_079_x782_y590,SAMPLE_079,782,590,1038,846,398,14,1552,1146
SAMPLE_079_x974_y590,SAMPLE_079,974,590,1230,846,398,14,1552,1146
SAMPLE_079_x1166_y590,SAMPLE_079,1166,590,1422,846,398,14,1552,1146
SAMPLE_079_x1296_y590,SAMPLE_079,1296,590,1552,846,398,14,1552,1146
SAMPLE_079_x398_y782,SAMPLE_079,398,782,654,1038,398,14,1552,1146
SAMPLE_079_x590_y782,SAMPLE_079,590,782,846,1038,398,14,1552,1146
SAMPLE_079_x782_y782,SAMPLE_079,782,782,1038,1038,398,14,1552,1146
SAMPLE_079_x974_y782,SAMPLE_079,974,782,1230,1038,398,14,1552,1146
SAMPLE_079_x1166_y782,SAMPLE_079,1166,782,1422,1038,398,14,1552,1146
SAMPLE_079_x1296_y782,SAMPLE_079,1296,782,1552,1038,398,14,1552,1146
SAMPLE_079_x398_y890,SAMPLE_079,398,890,654,1146,398,14,1552,1146
SAMPLE_079_x590_y890,SAMPLE_079,590,890,846,1146,398,14,1552,1146
SAMPLE_079_x782_y890,SAMPLE_079,782,890,1038,1146,398,14,1552,1146
SAMPLE_079_x974_y890,SAMPLE_079,974,890,1230,1146,398,14,1552,1146
SAMPLE_079_x1166_y890,SAMPLE_079,1166,890,1422,1146,398,14,1552,1146
SAMPLE_079_x1296_y890,SAMPLE_079,1296,890,1552,1146,398,14,1552,1146
SAMPLE_080_x393_y14,SAMPLE_080,393,14,649,270,393,14,1551,1146
SAMPLE_080_x585_y14,SAMPLE_080,585,14,841,270,393,14,1551,1146
SAMPLE_080_x777_y14,SAMPLE_080,777,14,1033,270,393,14,1551,1146
SAMPLE_080_x969_y14,SAMPLE_080,969,14,1225,270,393,14,1551,1146
SAMPLE_080_x1161_y14,SAMPLE_080,1161,14,1417,270,393,14,1551,1146
SAMPLE_080_x1295_y14,SAMPLE_080,1295,14,1551,270,393,14,1551,1146
SAMPLE_080_x393_y206,SAMPLE_080,393,206,649,462,393,14,1551,1146
SAMPLE_080_x585_y206,SAMPLE_080,585,206,841,462,393,14,1551,1146
SAMPLE_080_x777_y206,SAMPLE_080,777,206,1033,462,393,14,1551,1146
SAMPLE_080_x969_y206,SAMPLE_080,969,206,1225,462,393,14,1551,1146
SAMPLE_080_x1161_y206,SAMPLE_080,1161,206,1417,462,393,14,1551,1146
SAMPLE_080_x1295_y206,SAMPLE_080,1295,206,1551,462,393,14,1551,1146
SAMPLE_080_x393_y398,SAMPLE_080,393,398,649,654,393,14,1551,1146
SAMPLE_080_x585_y398,SAMPLE_080,585,398,841,654,393,14,1551,1146
SAMPLE_080_x777_y398,SAMPLE_080,777,398,1033,654,393,14,1551,1146
SAMPLE_080_x969_y398,SAMPLE_080,969,398,1225,654,393,14,1551,1146
SAMPLE_080_x1161_y398,SAMPLE_080,1161,398,1417,654,393,14,1551,1146
SAMPLE_080_x1295_y398,SAMPLE_080,1295,398,1551,654,393,14,1551,1146
SAMPLE_080_x393_y590,SAMPLE_080,393,590,649,846,393,14,1551,1146
SAMPLE_080_x585_y590,SAMPLE_080,585,590,841,846,393,14,1551,1146
SAMPLE_080_x777_y590,SAMPLE_080,777,590,1033,846,393,14,1551,1146
SAMPLE_080_x969_y590,SAMPLE_080,969,590,1225,846,393,14,1551,1146
SAMPLE_080_x1161_y590,SAMPLE_080,1161,590,1417,846,393,14,1551,1146
SAMPLE_080_x1295_y590,SAMPLE_080,1295,590,1551,846,393,14,1551,1146
SAMPLE_080_x393_y782,SAMPLE_080,393,782,649,1038,393,14,1551,1146
SAMPLE_080_x585_y782,SAMPLE_080,585,782,841,1038,393,14,1551,1146
SAMPLE_080_x777_y782,SAMPLE_080,777,782,1033,1038,393,14,1551,1146
SAMPLE_080_x969_y782,SAMPLE_080,969,782,1225,1038,393,14,1551,1146
SAMPLE_080_x1161_y782,SAMPLE_080,1161,782,1417,1038,393,14,1551,1146
SAMPLE_080_x1295_y782,SAMPLE_080,1295,782,1551,1038,393,14,1551,1146
SAMPLE_080_x393_y890,SAMPLE_080,393,890,649,1146,393,14,1551,1146
SAMPLE_080_x585_y890,SAMPLE_080,585,890,841,1146,393,14,1551,1146
SAMPLE_080_x777_y890,SAMPLE_080,777,890,1033,1146,393,14,1551,1146
SAMPLE_080_x969_y890,SAMPLE_080,969,890,1225,1146,393,14,1551,1146
SAMPLE_080_x1161_y890,SAMPLE_080,1161,890,1417,1146,393,14,1551,1146
SAMPLE_080_x1295_y890,SAMPLE_080,1295,890,1551,1146,393,14,1551,1146
SAMPLE_081_x394_y14,SAMPLE_081,394,14,650,270,394,14,1551,1146
SAMPLE_081_x586_y14,SAMPLE_081,586,14,842,270,394,14,1551,1146
SAMPLE_081_x778_y14,SAMPLE_081,778,14,1034,270,394,14,1551,1146
SAMPLE_081_x970_y14,SAMPLE_081,970,14,1226,270,394,14,1551,1146
SAMPLE_081_x1162_y14,SAMPLE_081,1162,14,1418,270,394,14,1551,1146
SAMPLE_081_x1295_y14,SAMPLE_081,1295,14,1551,270,394,14,1551,1146
SAMPLE_081_x394_y206,SAMPLE_081,394,206,650,462,394,14,1551,1146
SAMPLE_081_x586_y206,SAMPLE_081,586,206,842,462,394,14,1551,1146
SAMPLE_081_x778_y206,SAMPLE_081,778,206,1034,462,394,14,1551,1146
SAMPLE_081_x970_y206,SAMPLE_081,970,206,1226,462,394,14,1551,1146
SAMPLE_081_x1162_y206,SAMPLE_081,1162,206,1418,462,394,14,1551,1146
SAMPLE_081_x1295_y206,SAMPLE_081,1295,206,1551,462,394,14,1551,1146
SAMPLE_081_x394_y398,SAMPLE_081,394,398,650,654,394,14,1551,1146
SAMPLE_081_x586_y398,SAMPLE_081,586,398,842,654,394,14,1551,1146
SAMPLE_081_x778_y398,SAMPLE_081,778,398,1034,654,394,14,1551,1146
SAMPLE_081_x970_y398,SAMPLE_081,970,398,1226,654,394,14,1551,1146
SAMPLE_081_x1162_y398,SAMPLE_081,1162,398,1418,654,394,14,1551,1146
SAMPLE_081_x1295_y398,SAMPLE_081,1295,398,1551,654,394,14,1551,1146
SAMPLE_081_x394_y590,SAMPLE_081,394,590,650,846,394,14,1551,1146
SAMPLE_081_x586_y590,SAMPLE_081,586,590,842,846,394,14,1551,1146
SAMPLE_081_x778_y590,SAMPLE_081,778,590,1034,846,394,14,1551,1146
SAMPLE_081_x970_y590,SAMPLE_081,970,590,1226,846,394,14,1551,1146
SAMPLE_081_x1162_y590,SAMPLE_081,1162,590,1418,846,394,14,1551,1146
SAMPLE_081_x1295_y590,SAMPLE_081,1295,590,1551,846,394,14,1551,1146
SAMPLE_081_x394_y782,SAMPLE_081,394,782,650,1038,394,14,1551,1146
SAMPLE_081_x586_y782,SAMPLE_081,586,782,842,1038,394,14,1551,1146
SAMPLE_081_x778_y782,SAMPLE_081,778,782,1034,1038,394,14,1551,1146
SAMPLE_081_x970_y782,SAMPLE_081,970,782,1226,1038,394,14,1551,1146
SAMPLE_081_x1162_y782,SAMPLE_081,1162,782,1418,1038,394,14,1551,1146
SAMPLE_081_x1295_y782,SAMPLE_081,1295,782,1551,1038,394,14,1551,1146
SAMPLE_081_x394_y890,SAMPLE_081,394,890,650,1146,394,14,1551,1146
SAMPLE_081_x586_y890,SAMPLE_081,586,890,842,1146,394,14,1551,1146
SAMPLE_081_x778_y890,SAMPLE_081,778,890,1034,1146,394,14,1551,1146
SAMPLE_081_x970_y890,SAMPLE_081,970,890,1226,1146,394,14,1551,1146
SAMPLE_081_x1162_y890,SAMPLE_081,1162,890,1418,1146,394,14,1551,1146
SAMPLE_081_x1295_y890,SAMPLE_081,1295,890,1551,1146,394,14,1551,1146
SAMPLE_082_x394_y15,SAMPLE_082,394,15,650,271,394,15,1511,1113
SAMPLE_082_x586_y15,SAMPLE_082,586,15,842,271,394,15,1511,1113
SAMPLE_082_x778_y15,SAMPLE_082,778,15,1034,271,394,15,1511,1113
SAMPLE_082_x970_y15,SAMPLE_082,970,15,1226,271,394,15,1511,1113
SAMPLE_082_x1162_y15,SAMPLE_082,1162,15,1418,271,394,15,1511,1113
SAMPLE_082_x1255_y15,SAMPLE_082,1255,15,1511,271,394,15,1511,1113
SAMPLE_082_x394_y207,SAMPLE_082,394,207,650,463,394,15,1511,1113
SAMPLE_082_x586_y207,SAMPLE_082,586,207,842,463,394,15,1511,1113
SAMPLE_082_x778_y207,SAMPLE_082,778,207,1034,463,394,15,1511,1113
SAMPLE_082_x970_y207,SAMPLE_082,970,207,1226,463,394,15,1511,1113
SAMPLE_082_x1162_y207,SAMPLE_082,1162,207,1418,463,394,15,1511,1113
SAMPLE_082_x1255_y207,SAMPLE_082,1255,207,1511,463,394,15,1511,1113
SAMPLE_082_x394_y399,SAMPLE_082,394,399,650,655,394,15,1511,1113
SAMPLE_082_x586_y399,SAMPLE_082,586,399,842,655,394,15,1511,1113
SAMPLE_082_x778_y399,SAMPLE_082,778,399,1034,655,394,15,1511,1113
SAMPLE_082_x970_y399,SAMPLE_082,970,399,1226,655,394,15,1511,1113
SAMPLE_082_x1162_y399,SAMPLE_082,1162,399,1418,655,394,15,1511,1113
SAMPLE_082_x1255_y399,SAMPLE_082,1255,399,1511,655,394,15,1511,1113
SAMPLE_082_x394_y591,SAMPLE_082,394,591,650,847,394,15,1511,1113
SAMPLE_082_x586_y591,SAMPLE_082,586,591,842,847,394,15,1511,1113
SAMPLE_082_x778_y591,SAMPLE_082,778,591,1034,847,394,15,1511,1113
SAMPLE_082_x970_y591,SAMPLE_082,970,591,1226,847,394,15,1511,1113
SAMPLE_082_x1162_y591,SAMPLE_082,1162,591,1418,847,394,15,1511,1113
SAMPLE_082_x1255_y591,SAMPLE_082,1255,591,1511,847,394,15,1511,1113
SAMPLE_082_x394_y783,SAMPLE_082,394,783,650,1039,394,15,1511,1113
SAMPLE_082_x586_y783,SAMPLE_082,586,783,842,1039,394,15,1511,1113
SAMPLE_082_x778_y783,SAMPLE_082,778,783,1034,1039,394,15,1511,1113
SAMPLE_082_x970_y783,SAMPLE_082,970,783,1226,1039,394,15,1511,1113
SAMPLE_082_x1162_y783,SAMPLE_082,1162,783,1418,1039,394,15,1511,1113
SAMPLE_082_x1255_y783,SAMPLE_082,1255,783,1511,1039,394,15,1511,1113
SAMPLE_082_x394_y857,SAMPLE_082,394,857,650,1113,394,15,1511,1113
SAMPLE_082_x586_y857,SAMPLE_082,586,857,842,1113,394,15,1511,1113
SAMPLE_082_x778_y857,SAMPLE_082,778,857,1034,1113,394,15,1511,1113
SAMPLE_082_x970_y857,SAMPLE_082,970,857,1226,1113,394,15,1511,1113
SAMPLE_082_x1162_y857,SAMPLE_082,1162,857,1418,1113,394,15,1511,1113
SAMPLE_082_x1255_y857,SAMPLE_082,1255,857,1511,1113,394,15,1511,1113
SAMPLE_083_x392_y12,SAMPLE_083,392,12,648,268,392,12,1511,1113
SAMPLE_083_x584_y12,SAMPLE_083,584,12,840,268,392,12,1511,1113
SAMPLE_083_x776_y12,SAMPLE_083,776,12,1032,268,392,12,1511,1113
SAMPLE_083_x968_y12,SAMPLE_083,968,12,1224,268,392,12,1511,1113
SAMPLE_083_x1160_y12,SAMPLE_083,1160,12,1416,268,392,12,1511,1113
SAMPLE_083_x1255_y12,SAMPLE_083,1255,12,1511,268,392,12,1511,1113
SAMPLE_083_x392_y204,SAMPLE_083,392,204,648,460,392,12,1511,1113
SAMPLE_083_x584_y204,SAMPLE_083,584,204,840,460,392,12,1511,1113
SAMPLE_083_x776_y204,SAMPLE_083,776,204,1032,460,392,12,1511,1113
SAMPLE_083_x968_y204,SAMPLE_083,968,204,1224,460,392,12,1511,1113
SAMPLE_083_x1160_y204,SAMPLE_083,1160,204,1416,460,392,12,1511,1113
SAMPLE_083_x1255_y204,SAMPLE_083,1255,204,1511,460,392,12,1511,1113
SAMPLE_083_x392_y396,SAMPLE_083,392,396,648,652,392,12,1511,1113
SAMPLE_083_x584_y396,SAMPLE_083,584,396,840,652,392,12,1511,1113
SAMPLE_083_x776_y396,SAMPLE_083,776,396,1032,652,392,12,1511,1113
SAMPLE_083_x968_y396,SAMPLE_083,968,396,1224,652,392,12,1511,1113
SAMPLE_083_x1160_y396,SAMPLE_083,1160,396,1416,652,392,12,1511,1113
SAMPLE_083_x1255_y396,SAMPLE_083,1255,396,1511,652,392,12,1511,1113
SAMPLE_083_x392_y588,SAMPLE_083,392,588,648,844,392,12,1511,1113
SAMPLE_083_x584_y588,SAMPLE_083,584,588,840,844,392,12,1511,1113
SAMPLE_083_x776_y588,SAMPLE_083,776,588,1032,844,392,12,1511,1113
SAMPLE_083_x968_y588,SAMPLE_083,968,588,1224,844,392,12,1511,1113
SAMPLE_083_x1160_y588,SAMPLE_083,1160,588,1416,844,392,12,1511,1113
SAMPLE_083_x1255_y588,SAMPLE_083,1255,588,1511,844,392,12,1511,1113
SAMPLE_083_x392_y780,SAMPLE_083,392,780,648,1036,392,12,1511,1113
SAMPLE_083_x584_y780,SAMPLE_083,584,780,840,1036,392,12,1511,1113
SAMPLE_083_x776_y780,SAMPLE_083,776,780,1032,1036,392,12,1511,1113
SAMPLE_083_x968_y780,SAMPLE_083,968,780,1224,1036,392,12,1511,1113
SAMPLE_083_x1160_y780,SAMPLE_083,1160,780,1416,1036,392,12,1511,1113
SAMPLE_083_x1255_y780,SAMPLE_083,1255,780,1511,1036,392,12,1511,1113
SAMPLE_083_x392_y857,SAMPLE_083,392,857,648,1113,392,12,1511,1113
SAMPLE_083_x584_y857,SAMPLE_083,584,857,840,1113,392,12,1511,1113
SAMPLE_083_x776_y857,SAMPLE_083,776,857,1032,1113,392,12,1511,1113
SAMPLE_083_x968_y857,SAMPLE_083,968,857,1224,1113,392,12,1511,1113
SAMPLE_083_x1160_y857,SAMPLE_083,1160,857,1416,1113,392,12,1511,1113
SAMPLE_083_x1255_y857,SAMPLE_083,1255,857,1511,1113,392,12,1511,1113
SAMPLE_084_x396_y13,SAMPLE_084,396,13,652,269,396,13,1529,1118
SAMPLE_084_x588_y13,SAMPLE_084,588,13,844,269,396,13,1529,1118
SAMPLE_084_x780_y13,SAMPLE_084,780,13,1036,269,396,13,1529,1118
SAMPLE_084_x972_y13,SAMPLE_084,972,13,1228,269,396,13,1529,1118
SAMPLE_084_x1164_y13,SAMPLE_084,1164,13,1420,269,396,13,1529,1118
SAMPLE_084_x1273_y13,SAMPLE_084,1273,13,1529,269,396,13,1529,1118
SAMPLE_084_x396_y205,SAMPLE_084,396,205,652,461,396,13,1529,1118
SAMPLE_084_x588_y205,SAMPLE_084,588,205,844,461,396,13,1529,1118
SAMPLE_084_x780_y205,SAMPLE_084,780,205,1036,461,396,13,1529,1118
SAMPLE_084_x972_y205,SAMPLE_084,972,205,1228,461,396,13,1529,1118
SAMPLE_084_x1164_y205,SAMPLE_084,1164,205,1420,461,396,13,1529,1118
SAMPLE_084_x1273_y205,SAMPLE_084,1273,205,1529,461,396,13,1529,1118
SAMPLE_084_x396_y397,SAMPLE_084,396,397,652,653,396,13,1529,1118
SAMPLE_084_x588_y397,SAMPLE_084,588,397,844,653,396,13,1529,1118
SAMPLE_084_x780_y397,SAMPLE_084,780,397,1036,653,396,13,1529,1118
SAMPLE_084_x972_y397,SAMPLE_084,972,397,1228,653,396,13,1529,1118
SAMPLE_084_x1164_y397,SAMPLE_084,1164,397,1420,653,396,13,1529,1118
SAMPLE_084_x1273_y397,SAMPLE_084,1273,397,1529,653,396,13,1529,1118
SAMPLE_084_x396_y589,SAMPLE_084,396,589,652,845,396,13,1529,1118
SAMPLE_084_x588_y589,SAMPLE_084,588,589,844,845,396,13,1529,1118
SAMPLE_084_x780_y589,SAMPLE_084,780,589,1036,845,396,13,1529,1118
SAMPLE_084_x972_y589,SAMPLE_084,972,589,1228,845,396,13,1529,1118
SAMPLE_084_x1164_y589,SAMPLE_084,1164,589,1420,845,396,13,1529,1118
SAMPLE_084_x1273_y589,SAMPLE_084,1273,589,1529,845,396,13,1529,1118
SAMPLE_084_x396_y781,SAMPLE_084,396,781,652,1037,396,13,1529,1118
SAMPLE_084_x588_y781,SAMPLE_084,588,781,844,1037,396,13,1529,1118
SAMPLE_084_x780_y781,SAMPLE_084,780,781,1036,1037,396,13,1529,1118
SAMPLE_084_x972_y781,SAMPLE_084,972,781,1228,1037,396,13,1529,1118
SAMPLE_084_x1164_y781,SAMPLE_084,1164,781,1420,1037,396,13,1529,1118
SAMPLE_084_x1273_y781,SAMPLE_084,1273,781,1529,1037,396,13,1529,1118
SAMPLE_084_x396_y862,SAMPLE_084,396,862,652,1118,396,13,1529,1118
SAMPLE_084_x588_y862,SAMPLE_084,588,862,844,1118,396,13,1529,1118
SAMPLE_084_x780_y862,SAMPLE_084,780,862,1036,1118,396,13,1529,1118
SAMPLE_084_x972_y862,SAMPLE_084,972,862,1228,1118,396,13,1529,1118
SAMPLE_084_x1164_y862,SAMPLE_084,1164,862,1420,1118,396,13,1529,1118
SAMPLE_084_x1273_y862,SAMPLE_084,1273,862,1529,1118,396,13,1529,1118
SAMPLE_085_x393_y15,SAMPLE_085,393,15,649,271,393,15,1528,1119
SAMPLE_085_x585_y15,SAMPLE_085,585,15,841,271,393,15,1528,1119
SAMPLE_085_x777_y15,SAMPLE_085,777,15,1033,271,393,15,1528,1119
SAMPLE_085_x969_y15,SAMPLE_085,969,15,1225,271,393,15,1528,1119
SAMPLE_085_x1161_y15,SAMPLE_085,1161,15,1417,271,393,15,1528,1119
SAMPLE_085_x1272_y15,SAMPLE_085,1272,15,1528,271,393,15,1528,1119
SAMPLE_085_x393_y207,SAMPLE_085,393,207,649,463,393,15,1528,1119
SAMPLE_085_x585_y207,SAMPLE_085,585,207,841,463,393,15,1528,1119
SAMPLE_085_x777_y207,SAMPLE_085,777,207,1033,463,393,15,1528,1119
SAMPLE_085_x969_y207,SAMPLE_085,969,207,1225,463,393,15,1528,1119
SAMPLE_085_x1161_y207,SAMPLE_085,1161,207,1417,463,393,15,1528,1119
SAMPLE_085_x1272_y207,SAMPLE_085,1272,207,1528,463,393,15,1528,1119
SAMPLE_085_x393_y399,SAMPLE_085,393,399,649,655,393,15,1528,1119
SAMPLE_085_x585_y399,SAMPLE_085,585,399,841,655,393,15,1528,1119
SAMPLE_085_x777_y399,SAMPLE_085,777,399,1033,655,393,15,1528,1119
SAMPLE_085_x969_y399,SAMPLE_085,969,399,1225,655,393,15,1528,1119
SAMPLE_085_x1161_y399,SAMPLE_085,1161,399,1417,655,393,15,1528,1119
SAMPLE_085_x1272_y399,SAMPLE_085,1272,399,1528,655,393,15,1528,1119
SAMPLE_085_x393_y591,SAMPLE_085,393,591,649,847,393,15,1528,1119
SAMPLE_085_x585_y591,SAMPLE_085,585,591,841,847,393,15,1528,1119
SAMPLE_085_x777_y591,SAMPLE_085,777,591,1033,847,393,15,1528,1119
SAMPLE_085_x969_y591,SAMPLE_085,969,591,1225,847,393,15,1528,1119
SAMPLE_085_x1161_y591,SAMPLE_085,1161,591,1417,847,393,15,1528,1119
SAMPLE_085_x1272_y591,SAMPLE_085,1272,591,1528,847,393,15,1528,1119
SAMPLE_085_x393_y783,SAMPLE_085,393,783,649,1039,393,15,1528,1119
SAMPLE_085_x585_y783,SAMPLE_085,585,783,841,1039,393,15,1528,1119
SAMPLE_085_x777_y783,SAMPLE_085,777,783,1033,1039,393,15,1528,1119
SAMPLE_085_x969_y783,SAMPLE_085,969,783,1225,1039,393,15,1528,1119
SAMPLE_085_x1161_y783,SAMPLE_085,1161,783,1417,1039,393,15,1528,1119
SAMPLE_085_x1272_y783,SAMPLE_085,1272,783,1528,1039,393,15,1528,1119
SAMPLE_085_x393_y863,SAMPLE_085,393,863,649,1119,393,15,1528,1119
SAMPLE_085_x585_y863,SAMPLE_085,585,863,841,1119,393,15,1528,1119
SAMPLE_085_x777_y863,SAMPLE_085,777,863,1033,1119,393,15,1528,1119
SAMPLE_085_x969_y863,SAMPLE_085,969,863,1225,1119,393,15,1528,1119
SAMPLE_085_x1161_y863,SAMPLE_085,1161,863,1417,1119,393,15,1528,1119
SAMPLE_085_x1272_y863,SAMPLE_085,1272,863,1528,1119,393,15,1528,1119
SAMPLE_086_x393_y14,SAMPLE_086,393,14,649,270,393,14,1555,1119
SAMPLE_086_x585_y14,SAMPLE_086,585,14,841,270,393,14,1555,1119
SAMPLE_086_x777_y14,SAMPLE_086,777,14,1033,270,393,14,1555,1119
SAMPLE_086_x969_y14,SAMPLE_086,969,14,1225,270,393,14,1555,1119
SAMPLE_086_x1161_y14,SAMPLE_086,1161,14,1417,270,393,14,1555,1119
SAMPLE_086_x1299_y14,SAMPLE_086,1299,14,1555,270,393,14,1555,1119
SAMPLE_086_x393_y206,SAMPLE_086,393,206,649,462,393,14,1555,1119
SAMPLE_086_x585_y206,SAMPLE_086,585,206,841,462,393,14,1555,1119
SAMPLE_086_x777_y206,SAMPLE_086,777,206,1033,462,393,14,1555,1119
SAMPLE_086_x969_y206,SAMPLE_086,969,206,1225,462,393,14,1555,1119
SAMPLE_086_x1161_y206,SAMPLE_086,1161,206,1417,462,393,14,1555,1119
SAMPLE_086_x1299_y206,SAMPLE_086,1299,206,1555,462,393,14,1555,1119
SAMPLE_086_x393_y398,SAMPLE_086,393,398,649,654,393,14,1555,1119
SAMPLE_086_x585_y398,SAMPLE_086,585,398,841,654,393,14,1555,1119
SAMPLE_086_x777_y398,SAMPLE_086,777,398,1033,654,393,14,1555,1119
SAMPLE_086_x969_y398,SAMPLE_086,969,398,1225,654,393,14,1555,1119
SAMPLE_086_x1161_y398,SAMPLE_086,1161,398,1417,654,393,14,1555,1119
SAMPLE_086_x1299_y398,SAMPLE_086,1299,398,1555,654,393,14,1555,1119
SAMPLE_086_x393_y590,SAMPLE_086,393,590,649,846,393,14,1555,1119
SAMPLE_086_x585_y590,SAMPLE_086,585,590,841,846,393,14,1555,1119
SAMPLE_086_x777_y590,SAMPLE_086,777,590,1033,846,393,14,1555,1119
SAMPLE_086_x969_y590,SAMPLE_086,969,590,1225,846,393,14,1555,1119
SAMPLE_086_x1161_y590,SAMPLE_086,1161,590,1417,846,393,14,1555,1119
SAMPLE_086_x1299_y590,SAMPLE_086,1299,590,1555,846,393,14,1555,1119
SAMPLE_086_x393_y782,SAMPLE_086,393,782,649,1038,393,14,1555,1119
SAMPLE_086_x585_y782,SAMPLE_086,585,782,841,1038,393,14,1555,1119
SAMPLE_086_x777_y782,SAMPLE_086,777,782,1033,1038,393,14,1555,1119
SAMPLE_086_x969_y782,SAMPLE_086,969,782,1225,1038,393,14,1555,1119
SAMPLE_086_x1161_y782,SAMPLE_086,1161,782,1417,1038,393,14,1555,1119
SAMPLE_086_x1299_y782,SAMPLE_086,1299,782,1555,1038,393,14,1555,1119
SAMPLE_086_x393_y863,SAMPLE_086,393,863,649,1119,393,14,1555,1119
SAMPLE_086_x585_y863,SAMPLE_086,585,863,841,1119,393,14,1555,1119
SAMPLE_086_x777_y863,SAMPLE_086,777,863,1033,1119,393,14,1555,1119
SAMPLE_086_x969_y863,SAMPLE_086,969,863,1225,1119,393,14,1555,1119
SAMPLE_086_x1161_y863,SAMPLE_086,1161,863,1417,1119,393,14,1555,1119
SAMPLE_086_x1299_y863,SAMPLE_086,1299,863,1555,1119,393,14,1555,1119
SAMPLE_087_x432_y16,SAMPLE_087,432,16,688,272,432,16,1554,1122
SAMPLE_087_x624_y16,SAMPLE_087,624,16,880,272,432,16,1554,1122
SAMPLE_087_x816_y16,SAMPLE_087,816,16,1072,272,432,16,1554,1122
SAMPLE_087_x1008_y16,SAMPLE_087,1008,16,1264,272,432,16,1554,1122
SAMPLE_087_x1200_y16,SAMPLE_087,1200,16,1456,272,432,16,1554,1122
SAMPLE_087_x1298_y16,SAMPLE_087,1298,16,1554,272,432,16,1554,1122
SAMPLE_087_x432_y208,SAMPLE_087,432,208,688,464,432,16,1554,1122
SAMPLE_087_x624_y208,SAMPLE_087,624,208,880,464,432,16,1554,1122
SAMPLE_087_x816_y208,SAMPLE_087,816,208,1072,464,432,16,1554,1122
SAMPLE_087_x1008_y208,SAMPLE_087,1008,208,1264,464,432,16,1554,1122
SAMPLE_087_x1200_y208,SAMPLE_087,1200,208,1456,464,432,16,1554,1122
SAMPLE_087_x1298_y208,SAMPLE_087,1298,208,1554,464,432,16,1554,1122
SAMPLE_087_x432_y400,SAMPLE_087,432,400,688,656,432,16,1554,1122
SAMPLE_087_x624_y400,SAMPLE_087,624,400,880,656,432,16,1554,1122
SAMPLE_087_x816_y400,SAMPLE_087,816,400,1072,656,432,16,1554,1122
SAMPLE_087_x1008_y400,SAMPLE_087,1008,400,1264,656,432,16,1554,1122
SAMPLE_087_x1200_y400,SAMPLE_087,1200,400,1456,656,432,16,1554,1122
SAMPLE_087_x1298_y400,SAMPLE_087,1298,400,1554,656,432,16,1554,1122
SAMPLE_087_x432_y592,SAMPLE_087,432,592,688,848,432,16,1554,1122
SAMPLE_087_x624_y592,SAMPLE_087,624,592,880,848,432,16,1554,1122
